year,month,day,hour,day_of_week,Temperature (C)
2009,6,26,12,4,17.188888888888886
2009,6,26,13,4,17.77777777777778
2009,6,26,14,4,18.88888888888889
2009,6,26,15,4,19.89444444444445
2009,6,26,16,4,20.0
2009,6,26,17,4,21.11111111111111
2009,6,26,18,4,19.044444444444444
2009,6,26,19,4,17.22222222222222
2009,6,26,20,4,15.555555555555555
2009,6,26,21,4,14.805555555555555
2009,6,26,22,4,14.444444444444445
2009,6,26,23,4,13.88888888888889
2009,6,27,0,5,17.4
2009,6,27,1,5,12.77777777777778
2009,6,27,2,5,12.22222222222222
2009,6,27,3,5,13.038888888888888
2009,6,27,4,5,16.11111111111111
2009,6,27,5,5,17.77777777777778
2009,6,27,6,5,18.805555555555557
2009,6,27,7,5,20.0
2009,6,27,8,5,20.0
2009,6,27,9,5,20.95555555555556
2009,6,27,10,5,22.22222222222222
2009,6,27,11,5,22.77777777777778
2009,6,27,12,5,23.716666666666665
2009,6,27,13,5,23.88888888888889
2009,6,27,14,5,23.88888888888889
2009,6,27,15,5,24.444444444444443
2009,6,27,16,5,25.0
2009,6,27,17,5,25.0
2009,6,27,18,5,22.744444444444444
2009,6,27,19,5,21.11111111111111
2009,6,27,20,5,21.11111111111111
2009,6,27,21,5,19.966666666666665
2009,6,27,22,5,19.444444444444443
2009,6,27,23,5,18.33333333333333
2009,6,28,0,6,18.444444444444443
2009,6,28,1,6,16.11111111111111
2009,6,28,2,6,15.555555555555555
2009,6,28,3,6,15.0
2009,6,28,4,6,17.394444444444446
2009,6,28,5,6,20.0
2009,6,28,6,6,21.14444444444445
2009,6,28,7,6,22.22222222222222
2009,6,28,8,6,22.77777777777778
2009,6,28,9,6,23.87222222222222
2009,6,28,10,6,26.11111111111111
2009,6,28,11,6,25.0
2009,6,28,12,6,25.90555555555555
2009,6,28,13,6,25.25555555555555
2009,6,28,14,6,24.194444444444443
2009,6,28,15,6,23.116666666666667
2009,6,28,16,6,22.08333333333333
2009,6,28,17,6,21.02777777777777
2009,6,28,18,6,20.11111111111111
2009,6,28,19,6,19.372222222222224
2009,6,28,20,6,18.766666666666666
2009,6,28,21,6,18.33333333333333
2009,6,28,22,6,18.216666666666672
2009,6,28,23,6,18.272222222222226
2009,6,29,0,0,18.072222222222223
2009,6,29,1,0,17.133333333333336
2009,6,29,2,0,15.944444444444445
2009,6,29,3,0,15.555555555555555
2009,6,29,4,0,16.544444444444444
2009,6,29,5,0,18.327777777777776
2009,6,29,6,0,20.222222222222225
2009,6,29,7,0,22.23333333333333
2009,6,29,8,0,24.35
2009,6,29,9,0,25.866666666666667
2009,6,29,10,0,26.11111111111111
2009,6,29,11,0,27.22222222222222
2009,6,29,12,0,26.094444444444445
2009,6,29,13,0,27.22222222222222
2009,6,29,14,0,27.22222222222222
2009,6,29,15,0,27.605555555555554
2009,6,29,16,0,23.88888888888889
2009,6,29,17,0,22.22222222222222
2009,6,29,18,0,21.472222222222225
2009,6,29,19,0,20.0
2009,6,29,20,0,19.444444444444443
2009,6,29,21,0,18.594444444444445
2009,6,2,22,1,12.22222222222222
2009,6,2,23,1,12.22222222222222
2009,6,3,0,2,8.605555555555558
2009,6,3,1,2,10.0
2009,6,3,2,2,9.444444444444445
2009,6,3,3,2,8.783333333333335
2009,6,3,4,2,11.11111111111111
2009,6,3,5,2,13.88888888888889
2009,6,3,6,2,16.977777777777778
2009,6,3,7,2,18.88888888888889
2009,6,3,8,2,20.0
2009,6,3,9,2,21.977777777777774
2009,6,3,10,2,22.77777777777778
2009,6,3,11,2,23.88888888888889
2009,6,3,12,2,19.15
2009,6,3,13,2,22.22222222222222
2009,6,3,14,2,22.77777777777778
2009,6,3,15,2,22.744444444444444
2009,6,3,16,2,22.77777777777778
2009,6,3,17,2,21.11111111111111
2009,6,3,18,2,19.044444444444444
2009,6,3,19,2,15.0
2009,6,3,20,2,12.22222222222222
2009,6,3,21,2,11.11111111111111
2009,6,29,22,0,18.33333333333333
2009,6,29,23,0,18.33333333333333
2009,6,30,0,1,17.916666666666668
2009,6,30,1,1,17.77777777777778
2009,6,30,2,1,17.77777777777778
2009,6,30,3,1,18.33333333333333
2009,6,30,4,1,18.88888888888889
2009,6,30,5,1,20.0
2009,6,30,6,1,21.00555555555556
2009,6,30,7,1,21.11111111111111
2009,6,30,8,1,22.22222222222222
2009,6,30,9,1,24.566666666666663
2009,6,30,10,1,27.22222222222222
2009,6,30,11,1,25.0
2009,6,30,12,1,22.30555555555556
2009,6,30,13,1,22.22222222222222
2009,6,30,14,1,22.22222222222222
2009,6,30,15,1,23.67777777777778
2009,6,30,16,1,25.0
2009,6,30,17,1,25.0
2009,6,30,18,1,23.766666666666666
2009,6,30,19,1,21.11111111111111
2009,6,30,20,1,20.55555555555556
2009,6,30,21,1,19.09444444444445
2009,6,3,22,2,10.555555555555555
2009,6,3,23,2,10.555555555555555
2009,6,4,0,3,7.616666666666668
2009,6,4,1,3,7.222222222222222
2009,6,4,2,3,7.777777777777778
2009,6,4,3,3,8.627777777777778
2009,6,4,4,3,7.777777777777778
2009,6,4,5,3,12.77777777777778
2009,6,4,6,3,14.81111111111111
2009,6,4,7,3,16.11111111111111
2009,6,4,8,3,16.11111111111111
2009,6,4,9,3,15.92222222222222
2009,6,4,10,3,17.22222222222222
2009,6,4,11,3,17.77777777777778
2009,6,4,12,3,17.84444444444445
2009,6,4,13,3,17.77777777777778
2009,6,4,14,3,17.77777777777778
2009,6,4,15,3,17.727777777777774
2009,6,4,16,3,17.22222222222222
2009,6,4,17,3,17.22222222222222
2009,6,4,18,3,13.994444444444444
2009,6,4,19,3,11.11111111111111
2009,6,4,20,3,10.555555555555555
2009,6,4,21,3,9.233333333333333
2009,6,4,22,3,8.88888888888889
2009,6,4,23,3,7.222222222222222
2009,6,5,0,4,14.744444444444444
2009,6,5,1,4,6.111111111111111
2009,6,5,2,4,6.666666666666667
2009,6,5,3,4,7.583333333333333
2009,6,5,4,4,7.777777777777778
2009,6,5,5,4,8.88888888888889
2009,6,5,6,4,11.316666666666666
2009,6,5,7,4,16.11111111111111
2009,6,5,8,4,17.22222222222222
2009,6,5,9,4,18.994444444444444
2009,6,5,10,4,21.11111111111111
2009,6,5,11,4,20.0
2009,6,5,12,4,20.13888888888889
2009,6,5,13,4,18.88888888888889
2009,6,5,14,4,18.88888888888889
2009,6,5,15,4,19.98333333333333
2009,6,5,16,4,18.88888888888889
2009,6,5,17,4,17.77777777777778
2009,6,5,18,4,17.655555555555555
2009,6,5,19,4,15.0
2009,6,5,20,4,13.88888888888889
2009,6,5,21,4,14.288888888888888
2009,6,5,22,4,13.88888888888889
2009,6,5,23,4,15.0
2009,6,6,0,5,16.094444444444445
2009,6,6,1,5,15.555555555555555
2009,6,6,2,5,15.555555555555555
2009,6,6,3,5,15.244444444444444
2009,6,6,4,5,16.11111111111111
2009,6,6,5,5,17.77777777777778
2009,6,6,6,5,20.016666666666666
2009,6,6,7,5,22.22222222222222
2009,6,6,8,5,25.0
2009,6,6,9,5,26.788888888888888
2009,6,6,10,5,27.22222222222222
2009,6,6,11,5,25.0
2009,6,6,12,5,27.1
2009,6,6,13,5,27.77777777777778
2009,6,6,14,5,27.22222222222222
2009,6,6,15,5,27.23888888888889
2009,6,6,16,5,27.22222222222222
2009,6,6,17,5,26.11111111111111
2009,6,6,18,5,23.97777777777777
2009,6,6,19,5,22.77777777777778
2009,6,6,20,5,22.22222222222222
2009,6,6,21,5,21.700000000000003
2009,6,6,22,5,21.11111111111111
2009,6,6,23,5,18.88888888888889
2009,6,7,0,6,14.31666666666667
2009,6,7,1,6,16.11111111111111
2009,6,7,2,6,15.0
2009,6,7,3,6,15.083333333333334
2009,6,7,4,6,16.11111111111111
2009,6,7,5,6,20.0
2009,6,7,6,6,24.67222222222222
2009,6,7,7,6,27.22222222222222
2009,6,7,8,6,27.77777777777778
2009,6,7,9,6,28.64444444444445
2009,6,7,10,6,30.0
2009,6,7,11,6,30.0
2009,6,7,12,6,30.75
2009,6,7,13,6,31.11111111111111
2009,6,7,14,6,30.0
2009,6,7,15,6,27.811111111111117
2009,6,7,16,6,22.22222222222222
2009,6,7,17,6,16.11111111111111
2009,6,7,18,6,16.25
2009,6,7,19,6,16.11111111111111
2009,6,7,20,6,15.555555555555555
2009,6,7,21,6,14.6
2009,6,7,22,6,13.88888888888889
2009,6,7,23,6,14.444444444444445
2009,6,8,0,0,15.955555555555556
2009,6,8,1,0,12.77777777777778
2009,6,8,2,0,12.77777777777778
2009,6,8,3,0,13.0
2009,6,8,4,0,13.88888888888889
2009,6,8,5,0,17.22222222222222
2009,6,8,6,0,18.905555555555555
2009,6,8,7,0,21.11111111111111
2009,6,8,8,0,22.77777777777778
2009,6,8,9,0,23.905555555555555
2009,6,8,10,0,26.11111111111111
2009,6,8,11,0,26.11111111111111
2009,6,8,12,0,27.116666666666667
2009,6,8,13,0,27.77777777777778
2009,6,8,14,0,27.77777777777778
2009,6,8,15,0,27.744444444444444
2009,6,8,16,0,27.77777777777778
2009,6,8,17,0,27.22222222222222
2009,6,8,18,0,24.23333333333333
2009,6,8,19,0,18.88888888888889
2009,6,8,20,0,19.444444444444443
2009,6,8,21,0,18.138888888888893
2009,6,8,22,0,16.666666666666668
2009,6,8,23,0,15.555555555555555
2009,6,9,0,1,18.35
2009,6,9,1,1,15.555555555555555
2009,6,9,2,1,15.0
2009,6,9,3,1,15.85
2009,6,9,4,1,17.77777777777778
2009,6,9,5,1,20.0
2009,6,9,6,1,22.76111111111111
2009,6,9,7,1,26.11111111111111
2009,6,9,8,1,27.77777777777778
2009,6,9,9,1,28.7
2009,6,9,10,1,30.0
2009,6,9,11,1,30.0
2009,6,9,12,1,31.86111111111111
2009,6,9,13,1,32.22222222222222
2009,6,9,14,1,31.11111111111111
2009,6,9,15,1,30.95555555555556
2009,6,9,16,1,30.0
2009,6,9,17,1,27.77777777777778
2009,6,9,18,1,24.477777777777774
2009,6,9,19,1,22.22222222222222
2009,6,9,20,1,21.666666666666668
2009,6,9,21,1,21.37222222222222
2009,2,28,23,5,2.2222222222222223
2009,3,1,0,6,1.7333333333333318
2009,3,1,1,6,2.2222222222222223
2009,3,1,2,6,2.2222222222222223
2009,3,1,3,6,2.5833333333333326
2009,3,1,4,6,2.7777777777777777
2009,3,1,5,6,2.2222222222222223
2009,3,1,6,6,2.3944444444444457
2009,3,1,7,6,5.0
2009,3,1,8,6,7.222222222222222
2009,3,1,9,6,8.627777777777778
2009,3,1,10,6,11.11111111111111
2009,3,1,11,6,12.22222222222222
2009,3,1,12,6,12.866666666666664
2009,3,1,13,6,12.77777777777778
2009,3,1,14,6,12.77777777777778
2009,3,1,15,6,12.533333333333337
2009,3,1,16,6,10.555555555555555
2009,3,1,17,6,10.0
2009,3,1,18,6,7.966666666666669
2009,3,1,19,6,6.111111111111111
2009,3,1,20,6,5.555555555555555
2009,3,1,21,6,4.549999999999999
2009,3,1,22,6,3.333333333333333
2009,3,9,23,0,5.0
2009,3,10,0,1,5.0
2009,3,10,1,1,3.333333333333333
2009,3,10,2,1,3.333333333333333
2009,3,10,3,1,3.316666666666666
2009,3,10,4,1,2.7777777777777777
2009,3,10,5,1,2.7777777777777777
2009,3,10,6,1,2.866666666666665
2009,3,10,7,1,5.0
2009,3,10,8,1,7.222222222222222
2009,3,10,9,1,7.711111111111112
2009,3,10,10,1,8.88888888888889
2009,3,10,11,1,8.88888888888889
2009,3,10,12,1,9.933333333333334
2009,3,10,13,1,10.0
2009,3,10,14,1,10.0
2009,3,10,15,1,9.81111111111111
2009,3,10,16,1,7.777777777777778
2009,3,10,17,1,6.111111111111111
2009,3,10,18,1,5.0
2009,3,10,19,1,2.7777777777777777
2009,3,10,20,1,2.7777777777777777
2009,3,10,21,1,2.377777777777778
2009,3,10,22,1,1.6666666666666667
2009,3,10,23,1,0.5555555555555556
2009,3,11,0,2,0.6611111111111099
2009,3,11,1,2,0.5555555555555556
2009,3,11,2,2,-0.5555555555555556
2009,3,11,3,2,-0.2444444444444451
2009,3,11,4,2,0.0
2009,3,11,5,2,0.0
2009,3,11,6,2,1.405555555555556
2009,3,11,7,2,3.888888888888889
2009,3,11,8,2,7.777777777777778
2009,3,11,9,2,8.855555555555554
2009,3,11,10,2,8.88888888888889
2009,3,11,11,2,8.88888888888889
2009,3,11,12,2,8.955555555555556
2009,3,11,13,2,8.644444444444446
2009,3,11,14,2,8.18333333333333
2009,3,11,15,2,7.666666666666665
2009,3,11,16,2,7.07222222222222
2009,3,11,17,2,6.416666666666665
2009,3,11,18,2,5.888888888888889
2009,3,11,19,2,5.566666666666668
2009,3,11,20,2,5.372222222222224
2009,3,11,21,2,5.222222222222221
2009,3,11,22,2,5.0
2009,3,11,23,2,3.888888888888889
2009,3,12,0,3,3.0388888888888883
2009,3,12,1,3,4.444444444444445
2009,3,12,2,3,3.888888888888889
2009,3,12,3,3,3.4222222222222203
2009,3,12,4,3,2.2222222222222223
2009,3,12,5,3,1.1111111111111112
2009,3,12,6,3,2.116666666666668
2009,3,12,7,3,3.888888888888889
2009,3,12,8,3,6.111111111111111
2009,3,12,9,3,7.188888888888887
2009,3,12,10,3,7.777777777777778
2009,3,12,11,3,8.88888888888889
2009,3,12,12,3,8.88888888888889
2009,3,12,13,3,10.0
2009,3,12,14,3,8.88888888888889
2009,3,12,15,3,8.855555555555554
2009,3,12,16,3,7.777777777777778
2009,3,12,17,3,5.0
2009,3,12,18,3,3.2611111111111097
2009,3,12,19,3,3.888888888888889
2009,3,12,20,3,3.888888888888889
2009,3,12,21,3,3.85
2009,3,12,22,3,2.7777777777777777
2009,3,12,23,3,2.2222222222222223
2009,3,13,0,4,3.455555555555555
2009,3,13,1,4,3.333333333333333
2009,3,13,2,4,3.888888888888889
2009,3,13,3,4,3.555555555555555
2009,3,13,4,4,2.7777777777777777
2009,3,13,5,4,3.888888888888889
2009,3,13,6,4,3.994444444444443
2009,3,13,7,4,3.888888888888889
2009,3,13,8,4,3.888888888888889
2009,3,13,9,4,5.955555555555555
2009,3,13,10,4,7.222222222222222
2009,3,13,11,4,7.777777777777778
2009,3,13,12,4,7.777777777777778
2009,3,13,13,4,10.0
2009,3,13,14,4,7.222222222222222
2009,3,13,15,4,7.222222222222222
2009,3,13,16,4,5.0
2009,3,13,17,4,5.0
2009,3,13,18,4,4.966666666666665
2009,3,13,19,4,3.888888888888889
2009,3,13,20,4,3.333333333333333
2009,3,13,21,4,2.883333333333332
2009,3,13,22,4,3.333333333333333
2009,3,13,23,4,2.7777777777777777
2009,3,14,0,5,0.4833333333333319
2009,3,14,1,5,3.333333333333333
2009,3,14,2,5,2.7777777777777777
2009,3,14,3,5,2.7111111111111126
2009,3,14,4,5,1.1111111111111112
2009,3,14,5,5,1.1111111111111112
2009,3,14,6,5,2.205555555555555
2009,3,14,7,5,3.888888888888889
2009,3,14,8,5,6.111111111111111
2009,3,14,9,5,7.116666666666668
2009,3,14,10,5,7.777777777777778
2009,3,14,11,5,8.88888888888889
2009,3,14,12,5,8.800000000000002
2009,3,14,13,5,8.88888888888889
2009,3,14,14,5,8.88888888888889
2009,3,14,15,5,9.844444444444443
2009,3,14,16,5,7.777777777777778
2009,3,14,17,5,6.111111111111111
2009,3,14,18,5,5.050000000000002
2009,3,14,19,5,2.2222222222222223
2009,3,14,20,5,2.7777777777777777
2009,3,14,21,5,1.7888888888888883
2009,3,14,22,5,1.6666666666666667
2009,3,14,23,5,-0.5555555555555556
2009,3,15,0,6,5.972222222222222
2009,3,15,1,6,0.0
2009,3,15,2,6,-0.5555555555555556
2009,3,15,3,6,-0.7111111111111117
2009,3,15,4,6,-2.2222222222222223
2009,3,15,5,6,-1.1111111111111112
2009,3,15,6,6,1.094444444444444
2009,3,15,7,6,3.888888888888889
2009,3,15,8,6,6.111111111111111
2009,3,15,9,6,7.222222222222222
2009,3,15,10,6,8.88888888888889
2009,3,15,11,6,8.88888888888889
2009,3,15,12,6,10.088888888888889
2009,3,15,13,6,11.11111111111111
2009,3,15,14,6,11.11111111111111
2009,3,15,15,6,9.044444444444444
2009,3,15,16,6,8.88888888888889
2009,3,15,17,6,7.777777777777778
2009,3,15,18,6,7.811111111111113
2009,3,15,19,6,7.222222222222222
2009,3,15,20,6,7.222222222222222
2009,3,15,21,6,7.311111111111109
2009,3,15,22,6,7.222222222222222
2009,3,15,23,6,7.222222222222222
2009,3,16,0,0,3.888888888888889
2009,3,16,1,0,6.111111111111111
2009,3,16,2,0,6.111111111111111
2009,3,16,3,0,5.644444444444442
2009,3,16,4,0,5.0
2009,3,16,5,0,6.111111111111111
2009,3,16,6,0,6.022222222222224
2009,3,16,7,0,7.222222222222222
2009,3,16,8,0,8.88888888888889
2009,3,16,9,0,9.894444444444446
2009,3,16,10,0,10.0
2009,3,16,11,0,11.11111111111111
2009,3,16,12,0,12.205555555555556
2009,3,16,13,0,12.77777777777778
2009,3,16,14,0,12.77777777777778
2009,3,16,15,0,8.399999999999999
2009,3,16,16,0,7.777777777777778
2009,3,16,17,0,7.777777777777778
2009,3,16,18,0,7.327777777777777
2009,3,16,19,0,7.222222222222222
2009,3,16,20,0,6.666666666666667
2009,3,16,21,0,6.216666666666665
2009,3,16,22,0,5.555555555555555
2009,3,16,23,0,4.444444444444445
2009,3,17,0,1,4.877777777777778
2009,3,17,1,1,2.7777777777777777
2009,3,17,2,1,1.1111111111111112
2009,3,17,3,1,1.3000000000000018
2009,3,17,4,1,2.2222222222222223
2009,3,17,5,1,2.2222222222222223
2009,3,17,6,1,2.811111111111112
2009,3,17,7,1,5.0
2009,3,17,8,1,7.222222222222222
2009,3,17,9,1,7.711111111111112
2009,3,17,10,1,8.88888888888889
2009,3,17,11,1,8.88888888888889
2009,3,17,12,1,8.855555555555554
2009,3,17,13,1,8.88888888888889
2009,3,17,14,1,8.88888888888889
2009,3,17,15,1,8.905555555555557
2009,3,17,16,1,7.777777777777778
2009,3,17,17,1,7.222222222222222
2009,3,17,18,1,7.255555555555556
2009,3,17,19,1,6.111111111111111
2009,3,17,20,1,6.111111111111111
2009,3,17,21,1,6.161111111111113
2009,3,17,22,1,6.111111111111111
2009,3,17,23,1,5.555555555555555
2009,3,18,0,2,0.3944444444444449
2009,3,18,1,2,5.0
2009,3,18,2,2,4.444444444444445
2009,3,18,3,2,4.027777777777778
2009,3,18,4,2,3.888888888888889
2009,3,18,5,2,3.888888888888889
2009,3,18,6,2,4.794444444444446
2009,3,18,7,2,6.111111111111111
2009,3,18,8,2,7.222222222222222
2009,3,18,9,2,7.205555555555555
2009,3,18,10,2,8.88888888888889
2009,3,18,11,2,10.0
2009,3,18,12,2,9.81111111111111
2009,3,18,13,2,8.88888888888889
2009,3,18,14,2,8.88888888888889
2009,3,18,15,2,7.5
2009,3,18,16,2,6.111111111111111
2009,3,18,17,2,5.0
2009,3,18,18,2,4.027777777777778
2009,3,18,19,2,2.7777777777777777
2009,3,18,20,2,1.6666666666666667
2009,3,18,21,2,2.294444444444446
2009,3,18,22,2,1.1111111111111112
2009,3,18,23,2,0.0
2009,3,19,0,3,-2.7111111111111104
2009,3,19,1,3,-1.1111111111111112
2009,3,19,2,3,-2.2222222222222223
2009,3,19,3,3,-2.394444444444444
2009,3,19,4,3,-3.888888888888889
2009,3,19,5,3,-2.7777777777777777
2009,3,19,6,3,-0.1055555555555562
2009,3,19,7,3,3.888888888888889
2009,3,19,8,3,5.0
2009,3,19,9,3,6.044444444444446
2009,3,19,10,3,7.222222222222222
2009,3,19,11,3,7.222222222222222
2009,3,19,12,3,7.727777777777776
2009,3,19,13,3,7.222222222222222
2009,3,19,14,3,7.222222222222222
2009,3,19,15,3,7.727777777777776
2009,3,19,16,3,5.0
2009,3,19,17,3,2.2222222222222223
2009,3,19,18,3,1.3888888888888888
2009,3,19,19,3,-1.1111111111111112
2009,3,19,20,3,-1.6666666666666667
2009,3,19,21,3,-1.3888888888888888
2009,3,19,22,3,-2.7777777777777777
2009,3,1,23,6,2.7777777777777777
2009,3,2,0,0,5.244444444444444
2009,3,2,1,0,2.2222222222222223
2009,3,2,2,0,1.6666666666666667
2009,3,2,3,0,0.7999999999999987
2009,3,2,4,0,1.1111111111111112
2009,3,2,5,0,1.1111111111111112
2009,3,2,6,0,2.2888888888888874
2009,3,2,7,0,3.888888888888889
2009,3,2,8,0,7.222222222222222
2009,3,2,9,0,7.883333333333332
2009,3,2,10,0,11.11111111111111
2009,3,2,11,0,12.77777777777778
2009,3,2,12,0,12.844444444444443
2009,3,2,13,0,13.88888888888889
2009,3,2,14,0,13.88888888888889
2009,3,2,15,0,12.96111111111111
2009,3,2,16,0,11.588888888888889
2009,3,2,17,0,10.077777777777778
2009,3,2,18,0,8.705555555555556
2009,3,2,19,0,7.777777777777778
2009,3,2,20,0,7.777777777777778
2009,3,2,21,0,6.927777777777777
2009,3,2,22,0,6.111111111111111
2009,3,19,23,3,-1.6666666666666667
2009,3,20,0,4,0.2277777777777758
2009,3,20,1,4,-2.7777777777777777
2009,3,20,2,4,-3.333333333333333
2009,3,20,3,4,-3.283333333333333
2009,3,20,4,4,-5.0
2009,3,20,5,4,-5.0
2009,3,20,6,4,-1.2999999999999998
2009,3,20,7,4,2.2222222222222223
2009,3,20,8,4,3.888888888888889
2009,3,20,9,4,4.911111111111113
2009,3,20,10,4,6.111111111111111
2009,3,20,11,4,6.111111111111111
2009,3,20,12,4,6.022222222222224
2009,3,20,13,4,6.111111111111111
2009,3,20,14,4,5.0
2009,3,20,15,4,5.0
2009,3,20,16,4,3.888888888888889
2009,3,20,17,4,2.2222222222222223
2009,3,20,18,4,2.255555555555557
2009,3,20,19,4,2.2222222222222223
2009,3,20,20,4,1.6666666666666667
2009,3,20,21,4,1.5444444444444452
2009,3,20,22,4,0.5555555555555556
2009,3,20,23,4,0.5555555555555556
2009,3,21,0,5,0.0888888888888869
2009,3,21,1,5,0.0
2009,3,21,2,5,-0.5555555555555556
2009,3,21,3,5,-0.5555555555555556
2009,3,21,4,5,-1.1111111111111112
2009,3,21,5,5,0.0
2009,3,21,6,5,-0.0333333333333326
2009,3,21,7,5,2.2222222222222223
2009,3,21,8,5,3.888888888888889
2009,3,21,9,5,6.894444444444442
2009,3,21,10,5,7.222222222222222
2009,3,21,11,5,8.88888888888889
2009,3,21,12,5,8.922222222222224
2009,3,21,13,5,8.88888888888889
2009,3,21,14,5,8.88888888888889
2009,3,21,15,5,8.88888888888889
2009,3,21,16,5,7.777777777777778
2009,3,21,17,5,6.111111111111111
2009,3,21,18,5,5.122222222222222
2009,3,21,19,5,3.888888888888889
2009,3,21,20,5,3.888888888888889
2009,3,21,21,5,3.266666666666668
2009,3,21,22,5,2.2222222222222223
2009,3,21,23,5,0.5555555555555556
2009,3,22,0,6,5.177777777777778
2009,3,22,1,6,-1.1111111111111112
2009,3,22,2,6,-2.2222222222222223
2009,3,22,3,6,-3.111111111111112
2009,3,22,4,6,-2.7777777777777777
2009,3,22,5,6,-2.7777777777777777
2009,3,22,6,6,-1.0611111111111111
2009,3,22,7,6,2.2222222222222223
2009,3,22,8,6,3.888888888888889
2009,3,22,9,6,5.972222222222222
2009,3,22,10,6,7.222222222222222
2009,3,22,11,6,8.88888888888889
2009,3,22,12,6,9.844444444444443
2009,3,22,13,6,11.11111111111111
2009,3,22,14,6,11.11111111111111
2009,3,22,15,6,11.06111111111111
2009,3,22,16,6,8.88888888888889
2009,3,22,17,6,7.222222222222222
2009,3,22,18,6,7.777777777777778
2009,3,22,19,6,7.777777777777778
2009,3,22,20,6,6.666666666666667
2009,3,22,21,6,7.222222222222222
2009,3,22,22,6,7.222222222222222
2009,3,22,23,6,6.666666666666667
2009,3,23,0,0,4.844444444444444
2009,3,23,1,0,6.111111111111111
2009,3,23,2,0,5.0
2009,3,23,3,0,5.0
2009,3,23,4,0,6.111111111111111
2009,3,23,5,0,6.111111111111111
2009,3,23,6,0,7.083333333333333
2009,3,23,7,0,7.777777777777778
2009,3,23,8,0,8.88888888888889
2009,3,23,9,0,10.050000000000002
2009,3,23,10,0,10.0
2009,3,23,11,0,12.22222222222222
2009,3,23,12,0,12.605555555555554
2009,3,23,13,0,10.0
2009,3,23,14,0,11.11111111111111
2009,3,23,15,0,11.144444444444446
2009,3,23,16,0,11.11111111111111
2009,3,23,17,0,7.777777777777778
2009,3,23,18,0,7.899999999999999
2009,3,23,19,0,6.111111111111111
2009,3,23,20,0,6.666666666666667
2009,3,23,21,0,5.866666666666668
2009,3,23,22,0,5.0
2009,3,23,23,0,6.111111111111111
2009,3,24,0,1,1.93888888888889
2009,3,24,1,1,6.666666666666667
2009,3,24,2,1,6.666666666666667
2009,3,24,3,1,5.799999999999999
2009,3,24,4,1,5.0
2009,3,24,5,1,3.888888888888889
2009,3,24,6,1,7.1000000000000005
2009,3,24,7,1,7.777777777777778
2009,3,24,8,1,7.222222222222222
2009,3,24,9,1,6.300000000000002
2009,3,24,10,1,6.111111111111111
2009,3,24,11,1,7.222222222222222
2009,3,24,12,1,7.188888888888887
2009,3,24,13,1,7.222222222222222
2009,3,24,14,1,7.222222222222222
2009,3,24,15,1,7.222222222222222
2009,3,24,16,1,6.111111111111111
2009,3,24,17,1,5.0
2009,3,24,18,1,4.15
2009,3,24,19,1,5.0
2009,3,24,20,1,4.444444444444445
2009,3,24,21,1,4.355555555555558
2009,3,24,22,1,3.333333333333333
2009,3,24,23,1,2.7777777777777777
2009,3,25,0,2,-1.5111111111111104
2009,3,25,1,2,1.6666666666666667
2009,3,25,2,2,1.6666666666666667
2009,3,25,3,2,0.5722222222222229
2009,3,25,4,2,1.1111111111111112
2009,3,25,5,2,0.0
2009,3,25,6,2,0.0666666666666652
2009,3,25,7,2,1.1111111111111112
2009,3,25,8,2,2.2222222222222223
2009,3,25,9,2,2.811111111111112
2009,3,25,10,2,5.0
2009,3,25,11,2,6.111111111111111
2009,3,25,12,2,6.005555555555556
2009,3,25,13,2,6.111111111111111
2009,3,25,14,2,7.222222222222222
2009,3,25,15,2,6.144444444444446
2009,3,25,16,2,5.0
2009,3,25,17,2,2.2222222222222223
2009,3,25,18,2,1.3722222222222216
2009,3,25,19,2,0.0
